464 -6.764997 -0.123386 0.996632
458 -6.048727 -0.849352 1.832668
450 -6.112851 -1.336614 1.099062
393 -6.593976 -0.431912 1.179756
320 -5.226744 -0.179360 2.047393
206 1.815627 -1.964601 5.313187
463 2.289850 -1.993830 3.087138
516 -8.122665 -0.707220 5.178233
259 1.806418 -0.748326 4.351971
482 6.068804 -0.627541 5.134037
996 1.818765 -1.527047 8.498893
911 -3.623875 -1.125028 5.649146
438 -7.953142 -1.222116 1.116765
979 -1.935723 -1.703452 1.659158
387 -1.172420 -1.048310 -0.321676
928 -1.287408 -0.836806 3.720747
364 1.683338 -0.585202 0.326887
905 -3.011321 -1.751329 3.204434
675 -9.088438 -1.498952 4.727530
134 -4.230167 -1.543224 4.372880
886 -1.981953 -1.309492 4.075050
88 -2.311625 -0.069800 -2.857111
629 2.301700 -1.345017 4.028804
115 -1.221332 -1.590425 4.859058
372 2.289119 -0.421868 7.687734
344 -7.588744 -0.216526 -3.072786
885 2.792584 -1.842619 4.066392
337 -8.932297 -0.579763 -1.450636
878 -2.620460 -0.142575 1.973388
80 2.086239 -0.177981 -3.938491
621 0.423895 -1.440293 8.864121
867 -0.241904 -0.506749 2.832649
894 2.478014 -0.842601 -2.952032
353 -1.405182 -1.087715 3.731915
771 0.711065 -0.320563 4.622494
541 -0.098217 -0.154076 -1.284028
0 2.112304 -1.132368 6.604374
257 7.181989 -0.179745 6.987700
190 -7.843032 -0.217545 2.886363
731 5.072963 -0.294605 4.228753
217 2.448197 -1.862191 6.549930
963 -0.321083 -0.818616 3.236428
990 -9.542682 -1.269399 0.186284
449 -6.197290 -1.846207 4.364346
709 1.954389 -0.555724 3.885007
993 -7.021009 -1.630728 0.342434
452 5.493553 -1.310546 3.950068
962 1.673261 -0.873089 -2.146697
421 4.288814 -0.746203 7.969798
140 -3.815688 -1.245455 5.043486
681 0.940087 -0.746715 4.385886
377 -8.049872 -0.291268 -0.037035
918 4.460374 -0.245840 2.817337
791 6.330410 -1.298434 4.447614
123 1.297070 -1.872234 0.451905
664 3.120401 -0.590139 2.933135
948 -6.626370 -1.153495 9.691915
407 -1.648140 -0.422139 8.008948
658 -2.319600 -0.339340 2.057734
942 0.965966 -0.373441 0.719727
401 -2.571671 -0.532389 6.828564
655 -2.039965 -0.362040 2.323990
141 8.126683 -1.823601 5.254503
939 -1.365946 -0.692404 4.545314
398 1.170416 -0.287025 2.327883
639 3.941710 -0.384448 2.585448
588 0.328554 -0.187832 4.721490
532 2.461218 -0.964831 3.023078
248 -9.984982 -1.755375 8.281416
789 2.909392 -1.186788 8.320085
646 0.594576 -0.356574 5.060852
903 4.151675 -0.898310 3.323713
519 0.107387 -1.803291 1.994455
481 6.831888 -0.392911 5.000227
765 -3.449813 -1.395250 8.620356
224 3.547220 -1.092418 6.415557
469 0.891699 -1.466637 2.514106
468 5.456047 -1.508450 3.922336
430 -8.653383 -1.182651 -3.827439
971 0.354032 -0.722417 3.115293
176 -1.436620 -0.611278 0.629651
717 -4.759836 -1.368354 4.562363
989 -1.639714 -0.045001 2.599598
448 0.078992 -0.517137 3.114820
571 3.530175 -1.920076 5.192275
57 1.133183 -0.923786 2.702555
444 6.101487 -1.515527 4.298693
261 6.067540 -0.938573 5.004354
518 3.360759 -1.468488 6.581597
555 0.697947 -0.182497 -3.436806
14 0.948224 -0.749336 1.388217
720 2.328142 -1.472821 -2.817092
179 -0.442278 -0.612208 2.814637
110 -0.897650 -1.300521 1.738608
908 0.789964 -1.984166 -0.702430
367 -1.143981 -1.858100 1.959078
83 -8.572247 -1.640691 8.227616
624 0.910930 -0.514523 8.520806
354 4.346857 -0.071935 8.083470
487 -7.135617 -1.602768 4.685138
106 -5.377520 -0.106820 3.635854
910 -2.773086 -0.988430 2.934833
937 -3.138428 -0.106873 -1.061156
396 -2.481836 -1.719844 4.649094
689 -1.809140 -1.794267 -3.337557
148 -2.149070 -1.805123 2.099220
54 4.041727 -1.237389 4.850008
846 -3.020783 -0.172077 4.704556
616 -6.450900 -0.323076 -2.700983
75 -3.009883 -0.750124 5.972454
84 2.990396 -1.488084 4.237082
743 6.498704 -0.546634 4.320605
202 -0.397288 -1.603106 3.088727
610 -0.148506 -1.797682 -1.569346
69 6.321244 -0.667139 4.507493
119 2.467297 -0.521298 2.311842
544 -4.485713 -0.769271 -1.649671
3 -0.534994 -1.079566 5.227397
130 -6.925035 -1.608681 4.653492
815 1.330207 -1.792890 2.806431
301 0.804180 -0.564476 1.214823
585 -8.919616 -0.743160 0.111757
44 -1.945590 -1.109841 2.614771
53 -3.997970 -0.688347 3.036275
310 -6.949084 -1.828778 4.296766
6 2.919147 -0.751356 2.599674
777 0.517594 -0.819819 2.018070
35 4.791677 -0.598414 4.548684
549 -6.628346 -0.104393 6.478654
804 -2.483961 -0.652297 4.171596
577 1.498889 -0.210148 -3.641813
36 -2.848954 -0.074041 2.164296
550 -0.257542 -0.751879 9.613336
386 -9.509559 -0.541903 4.846993
927 -0.677787 -0.957426 1.407289
132 -1.757531 -0.818765 1.839900
673 7.067933 -0.052811 4.614205
159 -1.124648 -0.668899 1.303229
165 -0.521082 -0.929194 0.969019
809 -1.843222 -1.422899 6.429668
169 -1.280567 -0.826056 2.388737
837 -1.339701 -1.984839 4.406650
296 0.998824 -1.690052 2.271999
42 -0.363019 -1.330482 3.818356
556 -2.301434 -0.747174 9.244429
15 -6.667162 -1.700778 4.757189
56 5.496863 -0.943683 4.389232
854 -3.704828 -0.384751 -1.097111
313 0.487164 -1.990806 2.996699
17 -0.213828 -1.886046 2.822636
152 5.518239 -1.957207 4.722826
411 -7.824619 -0.268807 4.829566
668 -3.029392 -1.571561 6.210868
158 -3.352711 -1.562661 2.801466
161 -5.410550 -1.679666 4.662304
418 -0.738261 -0.234248 7.086666
711 -9.692389 -0.729154 1.135272
170 -3.398218 -0.068894 4.800377
